ID;Name_lang;Pos;MapOffset;FlightMapOffset;ContinentID;ConditionID;CharacterBitNumber;Flags;UiTextureKitID;MinimapAtlasMemberID;Facing;SpecialIconConditionID;VisibilityConditionID;MountCreatureID
1962;Quest Path 6234: 8.0 Nazmir - Q: 42750 - Flight from Jeb'watha -> Zul'jan - LWB;794.6129760742188,1403.199951171875,19.582599639892578;0,0;0,0;1642;0;0;1024;0;4689;0;0;0;20492,20492
1964;Quest Path 6237: 8.0 Warfronts - Barrens - Intro Quest - Taxi from Theramore to Fort Triumph;-3146.070068359375,-2287.580078125,92.6395034790039;0,0;0,0;0;0;0;1024;0;4689;0;0;0;69067,69067
1965;Nesingwary's Gameland, Zuldazar;382.02398681640625,104.04299926757812,240.0659942626953;0,0;0,0;1642;0;491;3;0;4689;0;0;0;98937,98937
1966;Warbeast Kraal, Zuldazar;-1046.3199462890625,19.173599243164062,281.2030029296875;0,0;0,0;1642;0;492;2;0;4689;0;0;0;122337,0
1967;Shattered Fields, Krokuun;1081.1300048828125,2275.75,409;0,0;0,0;1669;52714;493;43;254;4689;76.69999694824219;0;0;0,0
1974;Xibala, Zuldazar;-2692.840087890625,1915.1199951171875,39.053001403808594;0,0;0,0;1642;0;495;2;0;4689;0;0;0;31239,0
1975;Zeb'ahari, Zuldazar;512.4500122070312,-835.218994140625,26.491600036621094;0,0;0,0;1642;0;496;2;0;4689;0;0;0;122337,0
1976;Destiny Point, Krokuun;1437.47998046875,1444.27001953125,491.79998779296875;0,0;0,0;1669;52715;478;43;254;4689;16.200000762939453;0;0;0,0
1977;Vindicaar, Eredath;4728.60009765625,9862.4599609375,64.29070281982422;0.0038999998942017555,-0.029600000008940697;0,0;1669;51636;497;43;258;4689;13.800000190734863;52312;0;0,0
1978;Conservatory of the Arcane, Eredath;5764.89013671875,9493.7802734375,-66.69999694824219;0,0;0,0;1669;52720;498;43;254;4689;50.599998474121094;0;0;0,0
1981;Shadowguard Incursion, Eredath;5546.06005859375,10563,7.949999809265137;0,0;0,0;1669;52719;499;43;254;4689;55.599998474121094;0;0;0,0
1982;Triumvirate's End, Eredath;4983.2998046875,9823.4697265625,-78.69999694824219;0,0;0,0;1669;52718;500;43;254;4689;1.100000023841858;0;0;0,0
1983;Quest Path 6309: 8.0 Nazmir - Q: 47631 - Flight from Zul'jan -> Gloom Hollow - LWB;2014.550048828125,-86.25520324707031,0.1279270052909851;0,0;0,0;1642;0;0;1024;0;4689;0;0;0;122337,122337
1984;Quest Path 6310: 8.0 Nazmir - Q: 47602 - Flight out of Sundered Span - LWB;2006.3399658203125,-81.29170227050781,2.042419910430908;0,0;0,0;1642;0;0;1024;0;4689;0;0;0;26164,26164
1985;[Hidden] Argus Ground Points Hub (Ground TP out to here, TP to Vindicaar from here);359.2799987792969,1403.3499755859375,770;0,0;0,0;1669;0;0;1024;0;4689;0;0;0;118844,118844
1986;[Hidden] Argus Vindicaar Ground Hub (Vindicaar TP out to here, TP to ground from here);348.875,1397.6300048828125,770;0,0;0,0;1669;0;0;1024;0;4689;0;0;0;118844,118844
1987;[Hidden] Argus Vindicaar No Load Hub (Vindicaar No Load transition goes through here);338.6579895019531,1392.52001953125,770;0,0;0,0;1669;0;0;1024;0;4689;0;0;0;118844,118844
1988;Hope's Landing, Antoran Wastes;-2934.800048828125,8798.4296875,-231.5;0,0;0,0;1669;52721;501;43;254;4689;5.124969959259033;0;0;0,0
1991;Prophet's Reflection, Eredath;6307.330078125,10116.5,-16;0,0;0,0;1669;52717;504;43;254;4689;-116.80000305175781;0;0;0,0
1992;Light's Purchase, Antoran Wastes;-3516.090087890625,8809.33984375,-180.60000610351562;0,0;0,0;1669;52722;503;43;254;4689;24.600000381469727;0;0;0,0
1993;The Veiled Den, Antoran Wastes;-2367.06005859375,8878.9296875,-139.89999389648438;0,0;0,0;1669;52723;502;43;254;4689;60.20000076293945;0;0;0,0
1994;Vindicaar, Antoran Wastes;-2636.080078125,8699.91015625,-70.81999969482422;0.017500000074505806,0.004000000189989805;0,0;1669;51637;505;43;257;4689;104.69999694824219;52313;0;0,0
2003;City Center, Eredath;5417.009765625,10013.2998046875,-81.4000015258789;0,0;0,0;1669;52716;484;43;254;4689;90.80000305175781;0;0;0,0
2009;Warport Rastari, Zuldazar;-2022.550048828125,1629.1600341796875,52.58290100097656;0,0;0,0;1642;0;506;2;0;4689;0;0;0;122337,0
2012;Xibala, Zuldazar;-2652.840087890625,2272.02001953125,13.791600227355957;0,0;0,0;1642;0;507;1;0;4689;0;0;0;0,24490
2015;Quest Path 6437: 8.0 Nazmir - Q49082 - Flight out of Hir'eek's Lair - LWB;1858.4300537109375,1549.3399658203125,20.970600128173828;0,0;0,0;1642;0;0;1024;0;4689;0;0;0;128292,128292
2018;Quest Path 6440: 7.3 QA - TEST HOTFIX - Task 110012 - TaxiPathNode - RRB;-2397.43994140625,4402.77978515625,42.51900100708008;0,0;0,0;451;0;0;1024;0;4689;0;0;0;284,284
2020;Quest Path 6443: 7.3 QA - TEST HOTFIX - Task 110012 - TaxiPathNode - 2 - RRB;-9180.2998046875,313.35101318359375,87.06300354003906;0,0;0,0;0;0;0;1024;0;4689;0;0;0;284,284
2023;Freehold, Tiragarde Sound;-1786.510009765625,-729.3820190429688,61.87950134277344;0,0;0,0;1643;0;508;3;0;4689;0;0;0;129230,129230
2027;Temple of the Prophet, Zuldazar;-1132.6199951171875,1499.699951171875,420.2539978027344;0,0;0,0;1642;0;509;2;0;4689;0;0;0;122337,0
2033;Fallhaven, Drustvar;-66.31600189208984,2141.239990234375,46.557701110839844;0,0;0,0;1643;0;512;1;0;4689;0;0;0;0,139612
2034;Hangman's Point, Drustvar;-296.9830017089844,1227.530029296875,5.662519931793213;0,0;0,0;1643;0;513;1;0;4689;0;0;0;0,139612
2035;Fletcher's Hollow, Drustvar;-1045.72998046875,1277.6600341796875,7.273660182952881;0,0;0,0;1643;0;514;1;0;4689;0;0;0;0,139612
2037;Barbthorn Ridge, Drustvar;350.885009765625,1710.3299560546875,10.030099868774414;0,0;0,0;1643;0;515;1;0;4689;0;0;0;0,139612
2041;Quest Path 6474: Freehold, Tiragarde Sound -> Southwind Ferry Dock, Tiragarde Sound;-169.58299255371094,95.80899810791016,7.322289943695068;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;128225,128225
2042;Vigil Hill, Tiragarde Sound;-730.9760131835938,706.5659790039062,64.10540008544922;0,0;0,0;1643;0;517;1;0;4689;0;0;0;0,130156
2043;xxOLD - Zuldazar, Nazmir Outskirts;174.2969970703125,1414.25,180.23800659179688;0,0;0,0;1642;0;518;1024;0;4689;0;0;54093;125991,0
2045;Garden of the Loa, Zuldazar;-104.02300262451172,1502.47998046875,398.531005859375;0,0;0,0;1642;0;519;2;0;4689;0;0;0;122337,0
2046;Atal'Dazar, Zuldazar;-639.6489868164062,1806.0899658203125,664.166015625;0,0;0,0;1642;0;520;2;0;4689;0;0;0;122337,0
2052;Anglepoint Wharf, Tiragarde Sound;790.8369750976562,1861.5400390625,-0.23193000257015228;0,0;0,0;1643;62086;521;201;5168;8208;0;0;0;0,132101
2053;Old Drust Road, Tiragarde Sound;-318.5050048828125,980.1370239257812,1.0710400342941284;0,0;0,0;1643;62086;522;201;5168;8208;0;0;0;0,132101
2054;Firebreaker Expedition, Tiragarde Sound;801.135009765625,252.16700744628906,0.1023550033569336;0,0;0,0;1643;62086;523;201;5168;8208;0;0;0;0,132101
2055;Southwind Station, Tiragarde Sound;-145.0570068359375,41.04169845581055,-0.05029340088367462;0,0;0,0;1643;62086;524;201;5168;8208;0;0;0;0,132101
2056;Fallhaven, Drustvar;-135.63699340820312,1764.27001953125,-0.29536399245262146;0,0;0,0;1643;62086;525;201;5168;8208;0;0;0;0,132101
2057;Fletcher's Hollow, Drustvar;-928.1229858398438,1325.5400390625,0.9998040199279785;0,0;0,0;1643;62086;526;201;5168;8208;0;0;0;0,132101
2058;Staghelm Point, Silithus;-6420.6201171875,178.7689971923828,8.619939804077148;0,0.27000001072883606;0,0;1817;55365;527;1024;0;4689;0;0;0;0,541
2059;Southwind Village, Silithus;-7250.47998046875,330.5830078125,23.16819953918457;0,0.27000001072883606;0,0;1817;55365;528;1024;0;4689;0;0;0;2224,0
2060;Hatherford, Tiragarde Sound;1167.5699462890625,24.069400787353516,15.393099784851074;0,0;0,0;1643;0;529;1;0;4689;0;0;0;0,130156
2061;The Sliver, Zuldazar;-624.5880126953125,715.3049926757812,234.49000549316406;0,0;0,0;1642;0;530;2;0;4689;0;0;0;122337,0
2062;Wolf's Den, Tiragarde Sound;1641.3399658203125,385.85198974609375,87.88179779052734;0,0;0,0;1643;0;531;10;0;4689;0;0;62537;69066,0
2065;Harbor, Zuldazar;-1035.97998046875,756.5999755859375,437.739990234375;0,0;0,0;1642;0;0;1088;0;4689;0;0;0;122337,0
2066;Atal'Gral, Zuldazar;-961.7670288085938,-1064.68994140625,25.57229995727539;0,0;0,0;1642;0;532;1091;0;4689;0;0;0;133834,133834
2067;Timberfell Outpost, Tiragarde Sound;-254.58200073242188,-362.4440002441406,116.10199737548828;0,0;0,0;1643;0;533;10;0;4689;0;0;63542;69066,0
2071;Dreadpearl, Zuldazar;-961.7670288085938,-1064.68994140625,25.57229995727539;0,0;0,0;1642;0;537;1091;0;4689;0;0;0;133834,133834
2073;Throne Room, Zuldazar;-1078.1199951171875,846.0260009765625,482.7860107421875;0,0;0,0;1642;0;538;1088;0;4689;0;0;0;122337,0
2074;Bridgeport, Tiragarde Sound;-93.73780059814453,-633.322998046875,5.9834699630737305;0,0;0,0;1643;0;539;1;0;4689;0;0;0;0,130156
2075;Seeker's Outpost, Zuldazar;-2303.22998046875,-252.8679962158203,1.4676400423049927;0,0;0,0;1642;0;540;3;0;4689;0;0;0;133834,133834
2076;Atal'Gral, Zuldazar;-959.6079711914062,-1058.6700439453125,25.766000747680664;0,0;0,0;1642;0;541;3;0;4689;0;0;0;133834,133834
2077;Castaway Point, Tiragarde Sound;-1688.0400390625,-1420.530029296875,35.02259826660156;0,0;0,0;1643;0;542;3;0;4689;0;0;0;140802,140802
2078;Fort Victory, Nazmir;2079.330078125,176.21499633789062,4.742119789123535;0,0;0,0;1642;0;543;1;0;4689;0;0;0;0,69067
2079;Kennings Lodge, Tiragarde Sound;-921.9619750976562,-696.552001953125,115.572998046875;0,0;0,0;1643;0;544;1;0;4689;0;0;0;0,68771
2080;Grimwatt's Crash, Nazmir;1310.31005859375,1647.5,40.7598991394043;0,0;0,0;1642;0;597;9;0;4689;0;0;63128;0,69067
2083;Tradewinds Market, Tiragarde Sound;1153.030029296875,-470.3009948730469,31.292200088500977;0,0;0,0;1643;0;558;5;0;4689;0;0;0;0,128225
2084;Norwington Estate, Tiragarde Sound;889.0020141601562,1064.5899658203125,62.12459945678711;0,0;0,0;1643;0;545;1;0;4689;0;0;0;0,130156
2085;Tidecross, Stormsong Valley;3346.840087890625,-376.00201416015625,18.54400062561035;0,0;0,0;1643;0;546;1;0;4689;0;0;0;0,134687
2086;Brennadam, Stormsong Valley;2495.52001953125,-44.368099212646484,55.23189926147461;0,0;0,0;1643;0;547;1;0;4689;0;0;0;0,134687
2087;Outrigger Post, Tiragarde Sound;1080.949951171875,2347.85009765625,3.315999984741211;0,0;0,0;1643;0;548;1;0;4689;0;0;0;0,130156
2088;Mildenhall Meadery, Stormsong Valley;2700.280029296875,-547.5659790039062,5.3341498374938965;0,0;0,0;1643;0;549;1;0;4689;0;0;0;0,138174
2089;Seekers Vista, Stormsong Valley;3752.6201171875,1068.5999755859375,6.949699878692627;0,0;0,0;1643;0;550;3;0;4689;0;0;0;133834,133834
2090;Hillcrest Pasture, Stormsong Valley;2126.5,349.9909973144531,127.70899963378906;0,0;0,0;1643;0;551;10;0;4689;0;0;62562;95076,0
2091;Stonetusk Watch, Stormsong Valley;2636.489990234375,1138.1500244140625,97.67960357666016;0,0;0,0;1643;0;552;10;0;4689;0;0;62691;95076,0
2092;Diretusk Hollow, Stormsong Valley;3298.97998046875,262.875,82.70719909667969;0,0;0,0;1643;0;553;2;0;4689;0;0;0;68773,0
2093;Ironmaul Overlook, Stormsong Valley;2737.389892578125,-966.6790161132812,84.243896484375;0,0;0,0;1643;0;554;10;0;4689;0;0;0;68773,0
2094;Warfang Hold, Stormsong Valley;3889.080078125,423.14898681640625,130.45700073242188;0,0;0,0;1643;0;555;10;0;4689;0;0;64001;68773,0
2095;Shrine of the Storm, Stormsong Valley;4252.02001953125,-1080.8199462890625,178.71299743652344;0,0;0,0;1643;0;556;2;0;4689;0;0;0;87442,0
2096;Tol Dagor, Tiragarde Sound;-80.04509735107422,-2648.35009765625,1.8397200107574463;0,0;0,0;1643;0;557;5;0;4689;0;0;0;0,128225
2097;Deadwash, Stormsong Valley;2991.090087890625,914.7449951171875,14.581700325012207;0,0;0,0;1643;0;559;1;0;4689;0;0;0;0,68771
2101;The Amber Waves, Stormsong Valley;2508.090087890625,458.8399963378906,66.40039825439453;0,0;0,0;1643;0;560;1;0;4689;0;0;0;0,134687
2102;Roughneck Camp, Tiragarde Sound;1174.6199951171875,1838.3800048828125,124.4739990234375;0,0;0,0;1643;0;561;1;0;4689;0;0;0;0,130156
2103;Eastpoint Station, Tiragarde Sound;125.7760009765625,-548.875,4.96835994720459;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;0,130156
2104;Eastpoint Station, Tiragarde Sound;124.18900299072266,-498.4530029296875,-0.2110619992017746;0,0;0,0;1643;62086;562;201;5168;8208;0;0;0;0,132101
2105;Tradewinds Market, Tiragarde Sound;1038.6400146484375,-586.5020141601562,-0.21314400434494019;0,0;0,0;1643;62086;563;201;5168;8208;0;0;0;0,132101
2106;Arom's Stand, Drustvar;-742.6090087890625,3115.2900390625,328.4670104980469;0,0;0,0;1643;0;565;1;0;4689;0;0;0;0,139612
2107;Watchman's Rise, Drustvar;100.12799835205078,3478.340087890625,197.00599670410156;0,0;0,0;1643;0;564;1;0;4689;0;0;0;0,139612
2108;Falconhurst, Drustvar;-1501.969970703125,3755.72998046875,5.863570213317871;0,0;0,0;1643;0;566;1;0;4689;0;0;0;0,139612
2109;Whitegrove Chapel, Drustvar;631.97900390625,3829.43994140625,101.73300170898438;0,0;0,0;1643;0;567;3;0;4689;0;0;0;135309,135309
2110;Shatterstone Harbor, Vol'dun;2778.2900390625,4186.9599609375,9.867850303649902;0,0;0,0;1642;0;568;9;0;4689;0;0;64000;0,129538
2111;Vorrik's Sanctum, Vol'dun;2740.179931640625,3469.89990234375,66.11019897460938;0,0;0,0;1642;0;569;2;0;4689;0;0;0;139780,0
2112;Vulture's Nest, Vol'dun;2623.35009765625,3038.169921875,82.42780303955078;0,0;0,0;1642;0;570;9;0;4689;0;0;63178;0,69067
2114;Deadwood Cove, Vol'dun;528.7119750976562,3983.06005859375,2.273780107498169;0,0;0,0;1642;0;572;9;0;4689;0;0;61955;0,28625
2116;Quest Path 6698: Horde Embassy, Zuldazar -> Throne Room, Zuldazar;-1077.06005859375,852.8330078125,482.7860107421875;0,0;0,0;1642;0;0;1024;0;4689;0;0;0;122337,122337
2117;Vulpera Hideaway, Vol'dun;2095.050048828125,2808.830078125,56.24250030517578;0,0;0,0;1642;0;574;2;0;4689;0;0;0;139780,0
2118;Temple of Akunda, Vol'dun;284.2640075683594,3029.7099609375,189.05799865722656;0,0;0,0;1642;0;573;2;0;4689;0;0;0;129538,0
2119;Sanctuary of the Devoted, Vol'dun;2048.030029296875,4806.85986328125,73.29669952392578;0,0;0,0;1642;0;575;7;0;4689;0;0;0;129538,129538
2120;Tortaka Refuge, Vol'dun;3353.1298828125,2476.1298828125,43.51449966430664;0,0;0,0;1642;0;576;3;0;4689;0;0;0;133834,133834
2126;Scaletrader Post, Zuldazar;-290.7659912109375,-281.0379943847656,259.32000732421875;0,0;0,0;1642;0;571;3;0;4689;0;0;0;133834,133834
2127;Anyport, Drustvar;-392.0950012207031,4203.89013671875,29.39550018310547;0,0;0,0;1643;0;577;3;0;4689;0;0;0;129445,132339
2128;Quest Path 6783: 8.0 Stormsong - Monastery -> Water Bridge - GJC;3807.449951171875,-605.7880249023438,4.8915300369262695;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;136904,136904
2129;Quest Path 6799: 8.0 Nazmir - Player Flight Path to Altar of Rot - (STM);1102.7900390625,654.7780151367188,-188.0659942626953;0,0;0,0;1642;0;0;1024;0;4689;0;0;0;125990,125990
2133;Shrine of the Storm, Stormsong Valley;4073.1298828125,-1087.6400146484375,184.47500610351562;0,0;0,0;1643;0;578;1;0;4689;0;0;0;0,124727
2135;Krazzlefrazz Outpost, Drustvar;340.8320007324219,3160.43994140625,367.2019958496094;0,0;0,0;1643;0;579;10;0;4689;0;0;57357;42886,0
2137;Millstone Hamlet, Stormsong Valley;2644.840087890625,1594.280029296875,57.97800064086914;0,0;0,0;1643;0;581;1;0;4689;0;0;0;0,134687
2138;Fort Daelin, Stormsong Valley;3372.159912109375,1397.3599853515625,42.085201263427734;0,0;0,0;1643;0;582;1;0;4689;0;0;0;0,134687
2139;Windfall Cavern, Stormsong Valley;4133.56982421875,-110.04199981689453,208.53900146484375;0,0;0,0;1643;0;580;10;0;4689;0;0;62476;68773,0
2140;Plunder Harbor, Tiragarde Sound;-191.64100646972656,-1487.969970703125,14.223999977111816;0,0;0,0;1643;0;583;10;0;4689;0;0;64002;69066,0
2143;Scorched Sands Outpost, Vol'dun;884.9979858398438,3698.929931640625,64.03009796142578;0,0;0,0;1642;0;585;2;0;4689;0;0;0;129538,0
2144;Goldtusk Inn, Vol'dun;1559.93994140625,3777.530029296875,37.28879928588867;0,0;0,0;1642;0;584;2;0;4689;0;0;53471;129538,0
2145;Verdant Hollow, Zuldazar;-19.9375,999.8590087890625,200.81500244140625;0,0;0,0;1642;0;586;9;0;4689;0;0;62879;0,24490
2147;Castaway Encampment, Zuldazar;-1697.4200439453125,-862.7520141601562,23.849199295043945;0,0;0,0;1642;0;587;1;0;4689;0;0;0;0,24490
2148;Mugamba Overlook, Zuldazar;-150.21200561523438,1911.949951171875,452.0780029296875;0,0;0,0;1642;0;588;9;0;4689;0;0;62832;0,24490
2153;Mistvine Ledge, Zuldazar;-1293.6199951171875,259.447998046875,280.6310119628906;0,0;0,0;1642;0;589;9;0;4689;0;0;62976;0,24490
2156;Quest Path 6967: 8.0 War Campaign - Horde - Chapter 02 - Anyport to Barrowknoll (JLW);-715.64599609375,1794.800048828125,103.00399780273438;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;42886,42886
2157;Veiled Grotto, Zuldazar;-696.906005859375,1942.739990234375,714.7760009765625;0,0;0,0;1642;0;534;9;0;4689;0;0;62800;0,24490
2158;Quest Path 6995: 8.0 Quest - Warchief's Command: Thousand Needles! - Orgrimmar --> Mudsprocket (ELM);-4566.47998046875,-3224.909912109375,34.747501373291016;0,0;0,0;1;0;0;1024;0;4689;0;0;0;2224,2224
2159;Quest Path 6996: 8.0 Quest - Warchief's Command: Un'Goro Crater! - Orgrimmar --> Marshal's Stand (ELM);-7548.43994140625,-1540.260009765625,-271.17498779296875;0,0;0,0;1;0;0;1024;0;4689;0;0;0;2224,2224
2160;Quest Path 6997: 8.0 Quest - Warchief's Command: Silithus! - Orgrimmar --> Cenarion Hold (ELM);-6810.9599609375,836.6740112304688,49.80780029296875;0,0;0,0;1;0;0;1024;0;4689;0;0;0;2224,2224
2161;Redfield's Watch, Nazmir;2799.25,774.2009887695312,6.213019847869873;0,0;0,0;1642;0;598;1;0;4689;0;0;0;0,69067
2162;Devoted Sanctuary, Vol'dun;2048.030029296875,4806.85986328125,73.29669952392578;0,0;0,0;1642;0;535;1095;0;4689;0;0;0;129538,129538
2163;Quest Path 7004: 8.0 Quest - Warchief's Command: Southern Barrens! - Orgrimmar --> Malaka'jin (ELM);-113.7760009765625,-258.7619934082031,23.84910011291504;0,0;0,0;1;0;0;1024;0;4689;0;0;0;2224,2224
2164;Isle of Fangs, Zuldazar;-3529.85009765625,1103.2900390625,8.040690422058105;0,0;0,0;1642;0;536;2;0;4689;0;0;0;140642,0
2165;Tusk Isle, Zuldazar;-3018.719970703125,686.4199829101562,14.820500373840332;0,0;0,0;1642;0;590;2;0;4689;0;0;0;140646,0
2166;Quest Path 7063: 8.0 War Campaign - Horde - Chapter 05 - Plunder Harbor to Flagship (JLW);-150.02999877929688,-1849.43994140625,26.5;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;141023,141023
2167;Quest Path 7064: 8.0 War Campaign - Horde - Chapter 05 - Plunder Harbor to Ship (JLW);-264.7860107421875,-1806.6600341796875,12.715399742126465;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;141023,141023
2168;Quest Path 7065: 8.0 War Campaign - Horde - Chapter 05 - Ship to Plunder Harbor (JLW);-296.7959899902344,-1480.75,32.080501556396484;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;141023,141023
2169;Quest Path 7066: 8.0 War Campaign - Horde - Chapter 05 - Flagship to Plunder Harbor (JLW);-296.7959899902344,-1480.75,32.080501556396484;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;141023,141023
2170;Quest Path 7067: 8.0 War Campaign - Horde - Chapter 05 - Ship to Flagship (JLW);-150.02999877929688,-1849.43994140625,26.5;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;141023,141023
2171;Quest Path 7068: 8.0 War Campaign - Horde - Chapter 05 - Flagship to Ship (JLW);-264.7860107421875,-1806.6600341796875,14.410699844360352;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;141023,141023
2172;Disable Taxi Paths - Source - RRB;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
2173;Disable Taxi Paths - Destination - RRB;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
2272;Quest Path 6801: 8.0 Nazmir - Altar of Rot to Zul'jan Ruins - (STM);791.0599975585938,1403.510009765625,19.889999389648438;0,0;0,0;1642;0;0;1024;0;4689;0;0;0;125990,125990
2273;Waning Glacier, Tiragarde Sound;1397.260009765625,2043.4300537109375,264.5509948730469;0,0;0,0;1643;0;591;2;0;4689;0;0;0;42886,0
2274;Swiftwind Post, Drustvar;-1001.0700073242188,1493.8800048828125,47.90890121459961;0,0;0,0;1643;0;593;10;0;4689;0;0;62360;98937,0
2275;Mudfisher Cove, Drustvar;618.9110107421875,1740.3699951171875,0.9502379894256592;0,0;0,0;1643;0;592;10;0;4689;0;0;62410;139542,0
2276;Tol Dagor, Tiragarde Sound;139.6580047607422,-2541.449951171875,0.8162130117416382;0,0;0,0;1643;0;594;6;0;4689;0;0;0;87442,0
2277;Proudmoore Keep, Tiragarde Sound;552.1680297851562,-126.11799621582031,25.79800033569336;0,0;0,0;1643;0;595;1;0;4689;0;0;0;0,128225
2278;Mariner's Row, Tiragarde Sound;465.68798828125,-642.6510009765625,28.527799606323242;0,0;0,0;1643;0;596;1;0;4689;0;0;0;0,128225
2279;Stonefist Watch, Tiragarde Sound;-809.1129760742188,1041.010009765625,50.89149856567383;0,0;0,0;1643;0;599;14;0;4689;0;0;62361;68773,0
2282;Quest Path 6478: 8.0 Nazmir - Zuldazar to Talanji's Camp - (STM);166.58900451660156,1399.4000244140625,178.91700744628906;0,0;0,0;1642;0;0;1024;0;4689;0;0;0;129538,129538
2381;The Mugambala, Zuldazar;-1849.6700439453125,1195.699951171875,53.36199951171875;0,0;0,0;1642;0;600;6;0;4689;258;0;0;122337,0
2382;Quest Path 7405: 8.1 War Campaign - A - Ch1 - South Shore -> Ramparts - KRB;852.4240112304688,2262.570068359375,42.980201721191406;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;79302,79302
2383;Quest Path 7496: 8.1 War Campaign - A - Ch1 - Ramparts -> South Shore  - KRB;925.6279907226562,2335.639892578125,2.891119956970215;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;79302,79302
2384;Quest Path 7497: 8.1 War Campaign - A - Ch1 - North Shore -> Ramparts - KRB;849.7069702148438,2260.679931640625,42.986000061035156;0,0;0,0;1643;0;0;1024;0;4689;0;0;0;79302,79302
2392;Quest Path 7569: 8.2 Nazjatar - Kal'methir - Boss Path ;1814.0699462890625,-1176.3699951171875,-243.6009979248047;0,0;0,0;0;0;0;1024;0;4689;0;0;0;79302,79302
2393;TEMP, 9.0, Oribos, Bastion;-1834.22998046875,1191.52001953125,5450.93994140625;0,0;0,0;2222;0;643;1024;0;4689;0;0;0;164767,164767
2394;TEMP, 9.0, Oribos, Maldraxxus;-1768.760009765625,1217.3900146484375,5450.93994140625;0,0;0,0;2222;0;644;1024;0;4689;0;0;0;164767,164767
2395;Oribos;-1902.43994140625,1214.760009765625,5450.8701171875;0,0;0,0;2222;0;601;3;0;4689;0;0;0;164767,164767
2396;TEMP, 9.0, Oribos, Ardenweald;-1926.489990234375,1282.9000244140625,5450.93994140625;0,0;0,0;2222;0;642;1024;0;4689;0;0;0;164767,164767
2397;9.0, Zone, Bastion;-4251.68017578125,-3886.169921875,6564.22998046875;0,0;0,0;2222;0;516;1024;0;4689;0;0;0;0,0
2398;Bleak Redoubt, Maldraxxus;1974.739990234375,-2691.75,3338.030029296875;0,0;0,0;2222;87386;634;3;0;4689;0;0;87386;165085,165085
2399;TEMP, 9.0, Zone, Revendreth;-3499.050048828125,5435.4599609375,4282.9599609375;0,0;0,0;2222;0;605;1024;0;4689;0;0;0;0,0
2400;TEMP, 9.0, Zone, Ardenweald;-5196.72998046875,-573.35400390625,5838.18994140625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;0,0
